0.0995
0.2075
0.2645
0.07
0.199
0.205
0.259
0.1895
0.103
0.286
0.113
0.184
0.166
0.2785
0.2
0.086
0.094
0.0215
0.126
0.228
0.164
0.101
0.1695
0.15
0.105
0.134
0.143
0.1315
0.089
0.1835
0.073
0.144
0.233
0.1
0.215
0.15
0.146
0.101
0.085
0.278
0.336
0.09
0.129
0.172
0.063
0.171
0.128
0.208
0.165
0.3095
0.212
0.044
0.252
0.1165
0.0295
0.2145
0.2245
0.045
0.197
0.123
0.123
0.1745
0.164
0.091
0.092
0.114
0.127
0.083
0.225
0.0455
0.1215
0.233
0.094
0.095
0.123
0.114
0.1935
0.2425
0.082
0.108
0.2525
0.216
0.175
0.0555
0.145
0.199
0.336
0.169
0.1825
0.157
0.1325
0.051
0.131
0.091
0.2045
0.319
0.0555
0.149
0.0975
0.1615
