1,1029.4400010108948
2,1019.4400010108948
3,1392.4100008010864
4,1322.8000009059906
5,1736.2700006961823
6,1908.2400000095367
7,1709.0099997520447
8,1875.5499999523163
9,1440.6500000953674
10,1373.7500002384186
11,1028.9400005340576
12,955.5400009155273
13,1176.2700004577637
14,932.7999999523163
15,862.8199999332428
16,915.829999923706
17,1099.3599994182587
18,831.6299993991852
19,604.7699997425079
20,701.4999995231628
21,1248.469999551773
22,1181.619999408722
23,878.1199996471405
24,1099.67999958992
25,1025.6499996185303
26,1154.0499994754791
27,1021.3399991989136
28,1036.3699991703033
29,1198.5599989891052
30,1084.409999370575
31,1042.469999074936
32,869.3999991416931
33,578.4699993133545
34,695.7799994945526
35,612.4199995994568
36,676.529999256134
37,689.5999994277954
38,653.9399998188019
39,700.4899995326996
40,575.9999995231628
41,554.6699995994568
42,555.170000076294
43,555.5500001907349
44,590.0400002002716
45,433.1900007724762
46,774.9200007915497
47,800.580001115799
48,1248.1500005722046
49,1281.340000629425
50,1711.8300008773804
51,1900.4800004959106
52,1542.4100003242493
53,1551.619999885559
54,1558.6399998664856
55,1541.7499997615814
56,1203.3999993801117
57,1037.5699996948242
58,1180.4699997901917
59,1742.299998998642
60,1121.9399991035461
61,1176.009999036789
62,1139.0299987792969
63,1246.189998626709
64,1117.5399985313416
65,466.17999958992004
66,520.1599998474121
67,480.889999628067
68,877.2199993133545
69,784.3299992084503
70,915.9899990558624
71,961.5099990367889
72,978.7599990367889
73,1009.8699996471405
74,770.0500001907349
75,1388.7500004768372
76,1643.4600002765656
77,1696.3300006389618
78,1747.3900003433228
79,1711.4699997901917
80,1442.9299998283386
81,997.8100001811981
82,784.5000004768372
83,808.0699999332428
84,869.9799997806549
85,1080.7400000095367
86,1141.289999961853
87,996.0899999141693
88,1052.869999885559
89,944.9599997997284
90,787.5499999523163
91,534.25
92,1157.9599997997284
93,1175.3599994182587
94,1041.979999780655
95,1045.5099999904633
96,1217.6000001430511
97,1408.4900000095367
98,915.57000041008
99,830.7700004577637
100,785.5000004768372
101,762.57000041008
102,573.7100002765656
103,593.150000333786
104,496.8500003814697
105,502.610000371933
106,444.1100001335144
107,492.47000002861023
108,857.2300000190735
109,662.1699998378754
110,730.4899995326996
111,1267.8399994373322
112,1616.269999742508
113,1598.1899998188019
114,1217.5599999427795
115,1348.9199998378754
116,1554.4299998283386
