0.094
0.236
0.0675
0.114
0.143
0.159
0.223
0.137
0.207
0.071
0.052
0.1535
0.155
0.045
0.027
0.022
0.088
0.011
0.1795
0.1415
0.074
0.0745
0.19
0.049
0.0675
0.112
0.038
0.065
0.138
0.187
0.184
0.1375
0.052
0.13
0.047
0.08
0.073
0.134
0.154
0.09
0.16
0.081
0.2355
0.093
0.0425
0.107
0.105
0.114
0.19
0.078
0.122
0.161
0.014
0.102
0.066
0.095
0.051
0.1585
0.064
0.101
0.094
0.147
0.2015
0.063
0.115
0.022
0.055
0.103
0.089
0.1675
0.213
0.029
0.122
0.039
0.057
0.167
0.133
0.081
0.243
0.139
0.09
0.0605
0.074
0.04
0.177
0.126
0.177
0.073
0.099
0.103
0.0895
0.096
0.046
0.125
0.07
0.079
0.12
0.1565
0.125
