1,1784.0000009536743
2,1746.120001077652
3,1263.1500005722046
4,1056.0899999141693
5,947.559999704361
6,1235.369999885559
7,1076.8099994659424
8,1312.6499996185303
9,1456.3099994659424
10,1188.8999998569489
11,1331.729999780655
12,885.5399997234344
13,782.6399998664856
14,969.3699994087219
15,830.5699994564056
16,1135.7499997615814
17,1050.8499999046326
18,1144.559999704361
19,1382.1400001049042
20,1027.770000219345
21,1055.8700001239777
22,757.4599997997284
23,696.8799996376038
24,603.6399998664856
25,481.6899995803833
26,464.039999961853
27,419.84999990463257
28,446.6199998855591
29,471.64999985694885
30,510.77999997138977
31,537.3999996185303
32,490.62999963760376
33,624.3799998760223
34,777.5199999809265
35,772.1400001049042
36,716.9300000667572
37,602.7500002384186
38,515.710000038147
39,463.87999987602234
40,276.7099997997284
41,299.40999960899353
42,389.59999895095825
43,352.5599989891052
44,505.68999910354614
45,452.43999910354614
46,571.0699992179871
47,608.0499994754791
48,776.809999704361
49,904.9700000286102
50,783.0900001525879
51,783.3800003528595
52,857.900000333786
53,1044.7799999713898
54,814.9100003242493
55,699.1500000953674
56,665.0999999046326
57,816.6999998092651
58,633.3999996185303
59,598.849999666214
60,711.8999996185303
61,691.8699996471405
62,705.4399995803833
63,678.2599995136261
64,746.2999997138977
65,516.8699998855591
66,457.2000000476837
67,484.97000002861023
68,620.8600001335144
69,429.2500002384186
70,396.210000038147
71,398.3100001811981
72,449.23999977111816
73,483.05999970436096
74,424.1899995803833
75,431.4199995994568
76,484.28999972343445
77,483.10999965667725
78,401.6899998188019
79,717.059999704361
80,808.1099996566772
81,822.9699995517731
82,733.0399994850159
83,761.529999256134
84,741.0799994468689
85,387.7099997997284
86,490.21999955177307
87,504.5099997520447
88,640.3599998950958
89,830.8800005912781
90,882.9700005054474
91,1038.0000004768372
92,1116.7900009155273
93,1081.8100008964539
94,1111.5400006771088
95,1123.2599999904633
96,1137.3999998569489
97,955.0299997329712
98,776.5800001621246
99,945.0900001525879
100,863.8900001049042
101,631.940000295639
102,602.2000000476837
103,783.579999923706
104,635.029999256134
105,971.9799990653992
106,1045.7599992752075
107,1070.6799993515015
108,1438.0500001907349
109,1286.5500001907349
110,1248.230000257492
111,747.3400003910065
112,603.0500001907349
113,596.920000076294
114,523.8399994373322
115,579.6499998569489
116,627.7400000095367
117,865.1800000667572
118,847.5200002193451
119,973.9300005435944
120,677.7400009632111
121,587.9900007247925
122,557.760000705719
123,327.6900007724762
124,330.0300006866455
125,387.3500003814697
126,328.64000034332275
127,434.4500000476837
128,792.670000076294
129,782.710000038147
130,987.9300003051758
131,871.9500005245209
132,1101.2900004386902
133,1380.9400012493134
134,1015.580001115799
135,1316.9700005054474
136,1149.7900004386902
137,1137.5300002098083
138,1033.2400000095367
139,666.7799994945526
140,662.1499996185303
141,416.97000002861023
142,396.82999992370605
143,338.3599998950958
144,204.99000000953674
145,398.07000041007996
146,557.3900005817413
147,683.8100004196167
148,665.2900004386902
149,1139.690000295639
150,1169.4500000476837
151,1302.6199989318848
152,1142.5399987697601
153,1076.259999036789
154,1095.3999991416931
155,737.8399994373322
156,892.5199997425079
