1,3612.619998693466
2,3450.28999876976
3,2602.699999332428
4,2739.0
5,3443.030000448227
6,2357.230001926422
7,1961.0700018405914
8,1836.760001897812
9,2009.6000010967255
10,2532.3700008392334
11,1913.2600002288818
12,1810.0299999713898
13,1896.5300002098083
14,1925.2800002098083
15,1647.3800008296967
16,1131.07000041008
17,1065.8700006008148
18,827.7200000286102
19,948.0499997138977
20,994.4599995613098
21,997.1899995803833
22,1896.6499998569489
23,1869.3799996376038
24,1796.1899998188019
25,1619.3199999332428
26,1527.4500000476837
27,1654.440000295639
28,1071.409999847412
29,1203.039999961853
30,2265.919999599457
31,2206.269999742508
32,2490.9800000190735
33,2696.879999399185
34,2340.8199994564056
35,2384.9999992847443
36,2420.6199991703033
37,2449.259999036789
38,2396.10999917984
39,3278.6699986457825
40,3314.1299982070923
41,3165.9099984169006
42,2880.6399989128113
43,3118.3299992084503
44,4212.7699983119965
45,3336.199999809265
1,5232.370001554489
2,5424.770001888275
3,4283.360001325607
4,5099.280000448227
5,4063.809999704361
6,3841.279999256134
7,2891.589998960495
8,2754.4699985980988
9,2904.4999985694885
10,1356.0899994373322
11,852.4699997901917
12,1101.2299995422363
13,1272.4999995231628
14,1335.0199995040894
15,1060.1199996471405
16,1283.4899995326996
17,1126.0499999523163
18,878.4800002574921
19,1147.0099997520447
20,1494.7799999713898
21,1500.590000152588
22,1324.7400000095367
23,1519.0499997138977
24,1627.9399998188019
25,1720.8099999427795
26,1316.719999551773
27,1509.0899996757507
28,1545.1600000858307
29,1271.6400001049042
30,1794.590000629425
31,1204.2700009346008
32,1208.7900009155273
33,1373.6200003623962
34,1443.630000114441
35,1958.4500005245209
36,1498.9900000095367
37,1787.520000219345
38,1678.3500006198883
39,1872.8300004005432
40,1822.1100001335144
41,1327.599999666214
42,1531.5499999523163
43,1666.989999294281
44,2379.7099993228912
45,2336.0499997138977
46,3055.3900005817413
47,3179.230000734329
48,3260.189999818802
49,3775.9400012493134
50,3243.0800008773804
51,2972.9700009822845
52,2182.8600001335144
