1,2650.549998998642
2,2923.9699985980988
3,3243.349998474121
4,3140.9999985694885
5,3411.1599991321564
6,2705.930000066757
7,2560.580000400543
8,2537.9200007915497
9,2844.920001268387
10,2899.7200016975403
11,3804.370001554489
12,3923.4500012397766
13,3936.4100008010864
14,3602.5700006484985
15,3489.560000181198
16,3942.119999885559
17,2571.069999694824
18,2493.300000190735
19,3615.230000257492
20,3802.699999809265
21,3852.3500006198883
22,3067.9800004959106
23,3420.9600002765656
24,3626.689999103546
25,2426.989999294281
26,2643.819999217987
27,2299.3599989414215
28,2709.569999217987
29,3451.720000267029
30,2890.18000125885
31,3400.2600016593933
32,3493.720001935959
33,4288.960002183914
34,4311.290001869202
